id,name,priority,who,time,status
T2472,Numquam porro pariatur quam nisi,WISH,Joe,15,DOING
T2473,Repellat vel voluptatum deserunt illo earum nesciunt,SHOULD,Joe,15,DONE
T2474,Dolorem at dolorem ab,COULD,Joe,2,DONE
T2475,Aperiam minima necessitatibus accusantium numquam quam,WISH,Joe,10,DONE
T2476,Praesentium facere praesentium ea quidem,MUST,Natasha,10,DONE
T2477,Neque autem odio,MUST,Natasha,10,DONE
T2478,Beatae aspernatur quisquam omnis,WISH,Natasha,10,TODO
T2479,Dolorem minima minus recusandae error animi totam autem recusandae culpa,MUST,Natasha,7,DONE
T2480,Sequi doloremque nostrum ab magnam labore quisquam temporibus harum,WISH,Mike,1,DONE
T2481,Non possimus expedita ea perspiciatis autem deleniti odit,MUST,Natasha,10,DONE
T2482,Saepe veniam,WISH,Natasha,2,TODO
T2483,Explicabo eos occaecati culpa,COULD,Joe,10,DONE
T2484,Nesciunt ea reprehenderit expedita,WISH,Joe,7,DONE
T2485,Molestias veritatis dolores modi iure ex quae,COULD,Joe,10,TODO
T2486,Nulla reprehenderit fuga,WISH,Joe,10,DONE
T2487,Fugit qui nesciunt quam,COULD,Mike,1,DONE
T2488,Quo rem dolorem aliquid assumenda explicabo,COULD,Mike,2,DONE
T2489,Est consequatur iste aliquam molestiae amet iure quia minus nesciunt,WISH,Joe,10,DOING
T2490,Suscipit ex maxime doloremque expedita,MUST,Mike,15,DONE
T2491,Ducimus rem dolor error incidunt aut,COULD,Joe,1,DONE
T2492,Iusto fugit neque soluta itaque ipsa,COULD,Natasha,7,TODO
T2493,Pariatur necessitatibus dolorem veniam quos quibusdam cumque,MUST,Joe,2,DONE
T2494,Labore saepe illum,COULD,Mike,7,DONE
T2495,Ratione officia commodi illo ab dignissimos,COULD,Joe,15,DONE
T2496,Ipsa aliquid rerum deleniti velit,WISH,Joe,7,DOING
T2497,Dolorem illo rem,SHOULD,Mike,10,DONE
T2498,Unde tempora dignissimos reprehenderit commodi cumque occaecati accusamus deserunt,COULD,Joe,15,TODO
T2499,Accusantium sunt temporibus repellat,SHOULD,Natasha,2,DONE
T2500,Deserunt delectus aut molestias,WISH,Natasha,1,DONE
T2501,Eos fugiat nobis amet quos in aliquid natus,WISH,Joe,2,DONE
T2502,Dolores neque aliquid similique recusandae quaerat quas,COULD,Joe,2,DONE
T2503,Optio rerum alias eius,WISH,Natasha,15,TODO
T2504,Illum voluptates maxime corporis,WISH,Natasha,15,DONE
T2505,Ratione perferendis dolore quos molestias,COULD,Joe,2,DONE
T2506,Officia vitae aliquid incidunt sunt atque,SHOULD,Mike,2,DONE
T2507,Quaerat repudiandae atque recusandae dolorem numquam eum,WISH,Natasha,2,DONE
T2508,Ipsam dolores,SHOULD,Natasha,10,DONE
T2509,Eaque itaque nemo sit laboriosam,MUST,Joe,15,DONE
T2510,Itaque velit,COULD,Joe,1,DONE
T2511,Veniam alias quod soluta accusamus reprehenderit magnam,COULD,Joe,15,TODO
T2512,Beatae porro consequatur culpa illo totam,SHOULD,Natasha,10,DONE
T2513,Officia similique qui,COULD,Mike,15,DONE
T2514,Et voluptatibus molestiae,WISH,Joe,10,DOING
T2515,Repellat,WISH,Mike,1,DONE
T2516,Neque temporibus occaecati vero unde,SHOULD,Mike,7,TODO
T2517,Enim nam voluptate voluptatum,SHOULD,Joe,1,DOING
T2518,Quae at totam culpa,SHOULD,Mike,10,TODO
T2519,Qui perferendis libero tempore veritatis,COULD,Natasha,10,DONE
T2520,Quo voluptates accusantium deserunt aliquid quisquam asperiores cumque magnam,COULD,Joe,10,DONE
T2521,Perspiciatis reiciendis,MUST,Joe,2,DONE
T2522,Autem,COULD,Joe,2,DONE
T2523,Iusto delectus corrupti,COULD,Mike,10,DONE
T2524,Nemo amet modi voluptatem sequi veritatis doloremque,WISH,Mike,10,DOING
T2525,Dignissimos voluptatum distinctio praesentium rerum,COULD,Joe,2,TODO
T2526,Nulla atque laborum,COULD,Natasha,10,DONE
T2527,Iusto molestiae,MUST,Joe,2,DONE
T2528,Incidunt laudantium,COULD,Natasha,7,DONE
T2529,Facilis est labore architecto quas quisquam velit,WISH,Joe,10,DONE
T2530,Magni natus quibusdam soluta omnis,WISH,Natasha,10,TODO
T2531,Nesciunt provident,COULD,Joe,1,DONE
T2532,Recusandae provident quibusdam molestiae est odit voluptas laudantium,MUST,Mike,15,TODO
T2533,Esse iste minus aut,COULD,Natasha,10,DOING
T2534,Repellat minima vero,WISH,Joe,10,DONE
T2535,Deserunt earum dignissimos,WISH,Joe,10,DONE
T2536,Iste,WISH,Joe,15,TODO
T2537,Nisi quaerat nemo neque amet a incidunt,SHOULD,Natasha,15,DONE
T2538,Sapiente quas voluptatem vero ratione nostrum provident maiores labore,COULD,Joe,10,DONE
T2539,Ipsum accusamus quisquam necessitatibus accusamus adipisci,MUST,Natasha,2,DONE
T2540,Nisi vel quidem quibusdam nulla,SHOULD,Joe,10,DONE
T2541,Id consectetur voluptatibus doloremque ratione ullam,MUST,Mike,2,DONE
T2542,Nostrum in alias provident dolorem,COULD,Natasha,10,DONE
T2543,Fugiat labore doloribus,COULD,Mike,15,TODO
T2544,Inventore eligendi nesciunt perspiciatis,SHOULD,Joe,10,DONE
T2545,Voluptates ducimus earum quisquam dolor quasi,SHOULD,Natasha,2,DONE
T2546,Harum veritatis eos ullam rerum omnis corrupti,SHOULD,Mike,15,DOING
T2547,Quas dolor sit exercitationem,SHOULD,Mike,2,DONE
T2548,Distinctio dicta sapiente totam commodi labore ullam,COULD,Joe,10,DONE
T2549,Officia illum praesentium,SHOULD,Joe,7,TODO
T2550,Aliquam saepe atque tempora,MUST,Joe,15,DONE
T2551,Blanditiis totam mollitia placeat quos,WISH,Joe,7,DONE
T2552,Eius quo debitis atque natus provident quibusdam tempore,WISH,Joe,1,DONE
T2553,Neque voluptatem quis quas at,COULD,Joe,15,DONE
T2554,Harum quidem,SHOULD,Joe,2,DONE
T2555,Esse dolorum,WISH,Joe,1,DONE
T2556,Quibusdam similique sit sapiente ex,COULD,Joe,2,DONE
T2557,Dolorem alias aut,COULD,Mike,1,DONE
T2558,Sed aspernatur perferendis alias vitae sunt iste,SHOULD,Mike,1,DONE
T2559,Ducimus quis ducimus natus dolores nesciunt quod aut hic blanditiis,MUST,Joe,1,DONE
T2560,Magni harum debitis,COULD,Natasha,10,DONE
T2561,Dolor adipisci officiis asperiores labore nostrum,MUST,Mike,15,TODO
T2562,Voluptatibus tempora expedita,WISH,Natasha,7,DONE
T2563,Laboriosam dignissimos sint consequatur facilis dolore,WISH,Mike,2,DONE
T2564,Voluptatum pariatur eligendi esse a soluta sed,WISH,Natasha,2,DONE
T2565,Omnis debitis quaerat placeat voluptatem,COULD,Natasha,15,DOING
T2566,Libero eum perspiciatis at ut porro ea veritatis eligendi,WISH,Natasha,2,DONE
T2567,Architecto beatae molestias doloribus,SHOULD,Joe,2,DONE
T2568,Itaque,SHOULD,Joe,15,DONE
T2569,Dolor ullam quis facilis temporibus explicabo nisi assumenda est,WISH,Mike,2,DONE
T2570,Laboriosam maxime ut dolorem quod,WISH,Joe,10,DONE
T2571,Quis quia dignissimos magni qui laboriosam qui quasi tempore,MUST,Natasha,10,DONE
T2572,Repellat vel dignissimos,COULD,Natasha,4,DONE
T2573,Distinctio laudantium eveniet,SHOULD,Joe,15,TODO
T2574,Impedit quis sequi,COULD,Joe,1,TODO
T2575,Quaerat reprehenderit et fugit animi repellendus,COULD,Mike,2,DONE
T2576,Temporibus repellendus quas debitis cumque,WISH,Natasha,15,DONE
T2577,Voluptatibus repellat placeat reprehenderit quos,COULD,Joe,1,DONE
T2578,Temporibus tenetur rem id consequuntur corrupti alias aut,SHOULD,Mike,7,DONE
T2579,Nesciunt magni modi labore minus,SHOULD,Joe,15,DONE
T2580,Eaque illo ab neque dicta illum,WISH,Natasha,15,DOING
T2581,Ex mollitia iste,COULD,Mike,15,TODO
T2582,Vel culpa exercitationem minima in provident,COULD,Natasha,2,DONE
T2583,Iste earum incidunt nihil,SHOULD,Joe,15,DONE
T2584,Veritatis voluptates sed doloribus dolore asperiores eum maiores id similique,COULD,Joe,10,DONE
T2585,Laboriosam nihil fugiat occaecati aspernatur,SHOULD,Joe,15,DONE
T2586,Deleniti distinctio nam,COULD,Joe,15,TODO
T2587,Voluptates impedit perspiciatis cum quidem quidem dignissimos amet,COULD,Natasha,15,TODO
T2588,Asperiores adipisci dolorum,COULD,Joe,10,TODO
T2589,Molestias facilis laboriosam,COULD,Mike,7,DONE
T2590,Explicabo similique,COULD,Joe,2,DONE
T2591,Numquam dolorum autem quasi,SHOULD,Natasha,10,DONE
T2592,Occaecati voluptate eius assumenda,COULD,Natasha,15,DONE
T2593,Dolorem distinctio reprehenderit iusto libero laboriosam recusandae ipsa,COULD,Natasha,2,DONE
T2594,Sequi architecto modi ducimus,COULD,Mike,2,TODO
T2595,Natus quas ducimus accusantium voluptas porro,COULD,Natasha,10,DONE
T2596,Modi repudiandae totam reprehenderit,MUST,Natasha,10,DONE
T2597,Sapiente nam libero ab,MUST,Joe,10,TODO
T2598,Quae autem,COULD,Natasha,2,TODO
T2599,Facere voluptas recusandae quae saepe,WISH,Joe,2,DONE
T2600,Nihil quaerat nam aut,WISH,Natasha,4,DOING
T2601,Sunt autem architecto facilis,COULD,Natasha,2,DONE
T2602,Repellendus quam ratione,MUST,Mike,10,DONE
T2603,Accusantium temporibus exercitationem magnam eius qui,COULD,Joe,1,DONE
T2604,Veniam quae consequatur enim modi iusto asperiores in veritatis,SHOULD,Mike,2,DOING
T2605,Commodi voluptatem odit culpa quam,COULD,Natasha,1,DONE
T2606,Tempore nostrum ut saepe quibusdam quibusdam quasi quia minus vel,COULD,Joe,10,DONE
T2607,Aliquid voluptatem exercitationem unde repellat beatae laboriosam nihil,WISH,Joe,7,TODO
T2608,Provident commodi tempora officiis,WISH,Joe,4,DONE
T2609,Sapiente nihil iure,COULD,Joe,10,TODO
T2610,Tempora iste fugiat dicta,WISH,Mike,10,TODO
T2611,Ea error ipsum,WISH,Joe,15,DOING
T2612,Id molestias culpa officiis,SHOULD,Joe,1,DONE
T2613,Temporibus temporibus necessitatibus,COULD,Joe,4,DONE
T2614,Eos quisquam nobis,WISH,Mike,2,DONE
T2615,Repellendus iusto reiciendis rerum eum,MUST,Natasha,4,DOING
T2616,Deleniti placeat nulla,SHOULD,Natasha,15,DONE
T2617,Soluta illo voluptatum labore vitae,WISH,Natasha,10,TODO
T2618,Aspernatur exercitationem a non distinctio possimus veniam,SHOULD,Natasha,2,DONE
T2619,Soluta illum tempora odit id deserunt porro,WISH,Joe,15,DONE
T2620,Doloribus ducimus atque magnam adipisci nemo,WISH,Mike,2,TODO
T2621,Vitae facilis velit facilis assumenda neque quam,WISH,Joe,1,DONE
T2622,Saepe deserunt odit tenetur aliquam saepe,SHOULD,Joe,2,DONE
T2623,Voluptates dignissimos officiis amet dicta officia,WISH,Joe,1,DONE
T2624,Ut eveniet nostrum adipisci illum impedit aperiam,COULD,Natasha,10,TODO
T2625,Nemo hic aspernatur assumenda quas expedita repellat omnis quaerat,WISH,Joe,2,DONE
T2626,Ad eaque at beatae facere neque ex,COULD,Natasha,1,DONE
T2627,Veniam tenetur mollitia nam exercitationem quo nobis asperiores natus pariatur,WISH,Mike,15,TODO
T2628,Accusantium deserunt quod quisquam quidem,WISH,Joe,2,DOING
T2629,Vero consequuntur quisquam sequi,COULD,Joe,10,TODO
T2630,Facere dolores dolor hic labore nihil praesentium,COULD,Joe,2,DONE
T2631,Illum in corporis,SHOULD,Joe,10,DONE
T2632,Omnis iure iure,COULD,Natasha,10,DONE
T2633,Quo atque maxime amet praesentium ex accusamus voluptatem,WISH,Joe,15,DONE
T2634,Quibusdam voluptatibus accusamus repellendus ratione,WISH,Joe,15,DONE
T2635,Dolorem magnam explicabo veritatis,WISH,Joe,1,TODO
T2636,In libero qui illum,COULD,Mike,4,DONE
T2637,Perspiciatis possimus dolore,COULD,Joe,2,TODO
T2638,Excepturi velit exercitationem ex veritatis,WISH,Mike,1,DONE
T2639,Culpa sed ipsam suscipit odio,COULD,Natasha,1,DOING
T2640,Quis optio aliquam amet sit neque molestias consequuntur praesentium,SHOULD,Joe,1,DONE
T2641,Porro ratione inventore,COULD,Joe,7,DONE
T2642,Provident dolorum deleniti enim expedita assumenda sunt,COULD,Joe,15,DOING
T2643,Voluptatum temporibus sapiente,COULD,Natasha,15,DONE
T2644,Quod beatae ducimus fugiat,COULD,Natasha,10,DONE
T2645,Temporibus modi repellendus vero animi,WISH,Mike,15,DONE
T2646,Architecto doloremque voluptatibus,WISH,Natasha,15,DONE
T2647,Aut placeat ab vero laborum nesciunt labore,COULD,Joe,7,TODO
T2648,Laudantium porro in voluptates dolore ad corrupti rerum,WISH,Natasha,7,DONE
T2649,Porro mollitia ratione eum voluptatem error,MUST,Natasha,7,DONE
T2650,Voluptatibus aut voluptates officia,WISH,Natasha,10,TODO
T2651,Tempora earum dolorem,WISH,Natasha,2,DONE
T2652,Vero iure,WISH,Joe,2,DONE
T2653,Nihil magni veritatis magni sunt quia delectus veritatis,COULD,Natasha,7,DONE
T2654,Quo occaecati voluptate delectus deserunt,WISH,Natasha,15,DONE
T2655,Quasi ab illum sapiente,WISH,Mike,7,DONE
T2656,Odio a autem illum doloremque placeat,MUST,Natasha,7,DONE
T2657,Ab debitis suscipit ullam,COULD,Mike,1,DONE
T2658,Reprehenderit doloribus et,COULD,Natasha,1,TODO
T2659,Nulla amet quia repudiandae labore eligendi,SHOULD,Mike,2,DONE
T2660,Veniam a sunt libero,SHOULD,Natasha,7,TODO
T2661,Enim quo eligendi,COULD,Natasha,10,DONE
T2662,Corporis alias illo,WISH,Joe,10,DOING
T2663,Laudantium unde nobis,SHOULD,Mike,15,DOING
T2664,Amet dolorem deserunt,COULD,Natasha,3,DONE
T2665,Impedit et consequatur,WISH,Joe,10,DONE
T2666,Quidem dolore amet ea ipsum delectus nihil accusamus,COULD,Mike,7,DONE
T2667,Alias dolorum iste,COULD,Joe,2,DOING
T2668,Magnam commodi voluptate perspiciatis autem,MUST,Natasha,15,DONE
T2669,Modi vel quibusdam placeat dicta architecto,COULD,Joe,15,DONE
T2670,Dolorem quas numquam aspernatur cum,COULD,Joe,15,DOING
T2671,Culpa vero error,WISH,Natasha,10,DONE
T2672,Soluta rerum suscipit sunt quibusdam rem quae voluptate facilis,SHOULD,Joe,10,DOING
T2673,Non suscipit modi eius dicta sapiente,COULD,Joe,3,DONE
T2674,Sint repellendus debitis optio,WISH,Natasha,7,DONE
T2675,Aspernatur ad porro,MUST,Joe,2,DOING
T2676,Illo nostrum reprehenderit,SHOULD,Joe,10,DONE
T2677,Ipsa fugiat quas tempore eos aliquam,COULD,Natasha,15,DONE
T2678,Ab velit distinctio,COULD,Natasha,1,DONE
T2679,Amet sint illo quam nam reiciendis,WISH,Natasha,3,TODO
T2680,Dolorem hic occaecati ipsum magnam iure fugiat,COULD,Joe,1,DONE
T2681,Nostrum sint commodi ut ipsa porro quasi,COULD,Joe,7,DONE
T2682,Enim eius,WISH,Natasha,1,TODO
T2683,Officiis tempore alias velit libero rerum tempore repudiandae,MUST,Mike,7,DONE
T2684,Velit at nihil,WISH,Natasha,10,DONE
T2685,Delectus asperiores placeat eaque commodi consectetur,COULD,Joe,1,DONE
T2686,Ipsum animi debitis hic praesentium perferendis,COULD,Natasha,10,DONE
T2687,Ducimus dolorem totam,MUST,Joe,10,DONE
T2688,Voluptatem aliquid eligendi veritatis odit ut incidunt omnis,MUST,Joe,10,DONE
T2689,Aut accusantium,SHOULD,Joe,2,DONE
T2690,Adipisci nemo placeat,COULD,Joe,1,DONE
T2691,Blanditiis pariatur hic temporibus necessitatibus hic,COULD,Joe,15,TODO
T2692,Consectetur at ipsum aut nihil cupiditate magni excepturi,WISH,Joe,1,DONE
T2693,Quod autem illo neque saepe voluptates delectus in aut,COULD,Joe,1,DONE
T2694,Praesentium consequatur quisquam quasi ut nobis,WISH,Joe,10,TODO
T2695,Quam quos accusamus,COULD,Joe,15,DONE
T2696,Delectus odio magni facilis est,WISH,Joe,1,DONE
T2697,Officia porro non nihil labore consequatur natus,WISH,Mike,15,DONE
T2698,Dignissimos officiis et in magnam,COULD,Joe,2,DOING
T2699,Explicabo numquam sapiente,MUST,Natasha,15,TODO
T2700,Quasi tempora est,SHOULD,Mike,1,DOING
T2701,Odit corporis sit,WISH,Joe,15,DONE
T2702,Voluptatum sequi,WISH,Joe,1,DONE
T2703,Nulla beatae earum quaerat,MUST,Natasha,15,DONE
T2704,Omnis vel nulla debitis quaerat,WISH,Natasha,7,DONE
T2705,Excepturi facere nisi iusto nihil ullam suscipit optio,WISH,Joe,10,TODO
T2706,Numquam assumenda sunt adipisci dignissimos dolorum,WISH,Mike,1,DONE
T2707,Deleniti soluta at vel,COULD,Natasha,1,DONE
T2708,Libero nulla nisi perferendis animi,SHOULD,Natasha,10,DONE
T2709,Vitae quos laboriosam,MUST,Mike,1,DONE
T2710,Nihil quidem ex saepe,COULD,Joe,7,TODO
T2711,Veniam atque,SHOULD,Joe,2,DONE
T2712,Quasi deleniti ullam sunt tenetur,COULD,Joe,1,DONE
T2713,Sequi quasi quia dicta dolorem,COULD,Natasha,10,TODO
T2714,Quo harum illum a tempore omnis excepturi reiciendis,SHOULD,Mike,10,DOING
T2715,Dicta odio facere saepe eveniet facilis,COULD,Joe,15,DOING
T2716,Laudantium magnam doloremque iusto explicabo quos exercitationem,WISH,Mike,2,DONE
T2717,Esse dolorum ad assumenda nemo earum tempore exercitationem,WISH,Natasha,10,DONE
T2718,Ratione perferendis iure autem porro omnis,SHOULD,Joe,10,DONE
T2719,Quibusdam praesentium dolore harum,SHOULD,Joe,7,TODO
T2720,Eveniet accusamus veniam impedit ex rerum minus,MUST,Joe,15,DOING
T2721,A iure ullam numquam,MUST,Natasha,10,DONE
T2722,Ullam quidem sapiente magni delectus necessitatibus,SHOULD,Joe,10,DONE
T2723,Modi iusto quis,WISH,Mike,10,DONE
T2724,Maxime,COULD,Joe,3,DONE
T2725,Natus minus corrupti quas,SHOULD,Joe,2,TODO
T2726,Perferendis repudiandae neque quisquam molestias sint,COULD,Mike,15,DONE
T2727,Quia facere rem magni qui porro,WISH,Mike,7,DONE
T2728,Consectetur minus nostrum fugiat dicta magnam perferendis mollitia,SHOULD,Mike,2,DONE
T2729,Omnis placeat soluta et animi repellat ex atque,SHOULD,Mike,15,DONE
T2730,Eos ducimus nulla amet ducimus voluptate unde inventore animi iusto,MUST,Mike,1,DONE
T2731,Ipsam autem cupiditate necessitatibus corrupti cupiditate numquam,COULD,Joe,10,DONE
T2732,Ex architecto magnam dignissimos,WISH,Joe,2,DONE
T2733,Excepturi ipsa quae quidem voluptates,MUST,Joe,2,DOING
T2734,Eius doloribus quaerat delectus dolore quidem,WISH,Natasha,1,DOING
T2735,Cum architecto,WISH,Mike,10,TODO
T2736,Eos eum,MUST,Mike,15,DONE
T2737,Culpa commodi dolores adipisci,SHOULD,Joe,10,TODO
T2738,Ducimus distinctio suscipit quaerat explicabo,COULD,Joe,10,DONE
T2739,Magnam cupiditate unde velit,MUST,Joe,15,DONE
T2740,Saepe qui,COULD,Natasha,7,DOING
T2741,Reprehenderit totam,COULD,Joe,15,DOING
T2742,Id vero fuga enim aperiam corporis culpa magnam molestiae,SHOULD,Joe,10,TODO
T2743,Iusto itaque,WISH,Joe,2,DONE
T2744,Possimus illum reiciendis illum recusandae,SHOULD,Joe,1,TODO
T2745,Dolor perspiciatis molestiae,WISH,Natasha,15,TODO
T2746,Consequatur ab atque magni praesentium ad,COULD,Joe,1,DONE
T2747,Aliquam aliquid possimus,MUST,Joe,15,DONE
T2748,Consectetur dolores maiores iste,MUST,Joe,10,DONE
T2749,Nam quos odio earum consectetur ratione,MUST,Mike,10,DONE
T2750,Officiis eaque molestiae,COULD,Natasha,2,DONE
T2751,Consectetur saepe vel natus,MUST,Joe,2,DONE
T2752,Excepturi ipsum laboriosam error eius rem accusamus,COULD,Joe,2,DONE
T2753,Labore itaque vitae est neque fugit,SHOULD,Joe,1,TODO
T2754,Deserunt tenetur nam optio est,MUST,Natasha,7,DONE
T2755,Facere veritatis nesciunt voluptatum quo,COULD,Joe,7,DONE
T2756,Nobis,SHOULD,Joe,10,DONE
T2757,Nesciunt veniam quod maiores tenetur sit,COULD,Joe,1,DONE
T2758,Voluptatibus,SHOULD,Joe,1,DONE
T2759,Fugiat accusamus maiores a neque rerum,MUST,Joe,2,DONE
T2760,Facilis illum corporis,MUST,Natasha,10,DONE
T2761,Libero ex fuga velit maxime velit odit rem maxime,COULD,Natasha,10,DONE
T2762,Voluptas eaque deserunt cum,WISH,Mike,3,DONE
T2763,Commodi accusantium cumque hic veritatis molestiae quo,MUST,Joe,1,DONE
T2764,Accusamus odio nam aut harum expedita,MUST,Joe,10,DONE
T2765,Minus voluptatibus veniam,COULD,Joe,7,DOING
T2766,Quas error,SHOULD,Natasha,15,DONE
T2767,Exercitationem at dolores sunt facilis nam,COULD,Joe,15,DONE
T2768,Expedita perspiciatis aut porro quas facilis consequuntur,MUST,Mike,10,DONE
T2769,Maiores ipsa,SHOULD,Joe,10,DONE
T2770,Vel harum accusantium quibusdam libero accusamus nemo necessitatibus dolore amet,WISH,Natasha,7,DOING
T2771,Odit earum,COULD,Joe,2,DONE
T2772,Id quaerat exercitationem aliquid,MUST,Natasha,2,DONE
T2773,Quas,MUST,Joe,10,DONE
T2774,Eius veniam repellat,COULD,Joe,7,DONE
T2775,Laborum blanditiis omnis iste officiis,WISH,Joe,7,DONE
T2776,Dolores et amet maxime,WISH,Joe,1,TODO
T2777,Magnam non ex,COULD,Natasha,7,TODO
T2778,Inventore eos recusandae quis voluptates incidunt velit quod,WISH,Joe,7,DONE
T2779,Natus necessitatibus,WISH,Natasha,15,TODO
T2780,Veniam eligendi impedit veritatis,SHOULD,Natasha,10,TODO
T2781,Doloribus quaerat asperiores magnam deserunt,SHOULD,Natasha,10,TODO
T2782,Voluptatum laudantium necessitatibus explicabo excepturi,MUST,Natasha,10,TODO
T2783,Eius excepturi,COULD,Joe,15,DONE
T2784,Quis maiores voluptatum consectetur,COULD,Natasha,2,DONE
T2785,A inventore ipsam corrupti facere quisquam,COULD,Natasha,10,TODO
T2786,Necessitatibus illo fugiat odio,COULD,Mike,2,DONE
T2787,Sapiente tempore ut tempore fugit distinctio non,COULD,Joe,15,DONE
T2788,Aliquam provident,WISH,Natasha,1,TODO
T2789,Odit illum,WISH,Mike,1,DONE
T2790,Iste quis aperiam expedita eum,COULD,Joe,7,TODO
T2791,Exercitationem inventore,COULD,Mike,1,DONE
T2792,Enim harum adipisci rerum vero voluptates aut eaque neque,SHOULD,Joe,15,DOING
T2793,Hic provident placeat culpa libero velit,COULD,Mike,1,DONE
T2794,Architecto modi voluptates eaque repellat officia odit,SHOULD,Joe,10,DONE
T2795,Et omnis suscipit alias,COULD,Joe,2,DONE
T2796,Laudantium minus nemo exercitationem velit modi soluta,SHOULD,Joe,1,DONE
T2797,Hic deleniti beatae velit sequi minus reiciendis fugiat natus,COULD,Natasha,15,DONE
T2798,Odio nam voluptatibus,WISH,Joe,2,DONE
T2799,Placeat reprehenderit dolor quisquam quibusdam,SHOULD,Joe,10,DONE
T2800,Sit voluptates nam ipsa,COULD,Joe,15,DONE
T2801,Beatae doloribus veniam totam vero,COULD,Joe,1,TODO
T2802,Eaque,COULD,Joe,10,TODO
T2803,Laudantium consectetur aliquid,COULD,Joe,2,DONE
T2804,Aliquam numquam distinctio nihil impedit laborum,SHOULD,Joe,2,DONE
T2805,Vero saepe ipsam odio numquam,SHOULD,Joe,15,TODO
T2806,Corporis velit quidem repellendus accusantium reprehenderit repellendus veritatis atque accusantium adipisci,COULD,Joe,2,DOING
T2807,Eaque veritatis tempora,COULD,Joe,10,DONE
T2808,Porro occaecati sequi illo natus nemo modi officia,MUST,Natasha,2,DONE
T2809,Excepturi soluta,WISH,Joe,1,TODO
T2810,Alias exercitationem mollitia nisi dolor eum,MUST,Joe,7,DONE
T2811,Aut a sequi sunt soluta,WISH,Mike,1,DONE
